way|23947425|16.7|110000|DB Energie
way|23952811|16.7|110000|DB Energie GmbH
way|23953045|16.7|110000|DB Energie GmbH
way|23953118|16.7|110000|DB Energie GmbH
way|23953356|16.7|110000|DB Energie GmbH
way|24258870|16.7|110000|DB Energie GmbH
way|24268359|16.7|110000|DB Energie GmbH
way|24269734|16.7|110000|DB Energie
way|24318338|16.7|110000|DB Energie GmbH
way|24415184|16.7|110000|DB Energie GmbH
way|24450132|16.7|110000|DB Energie GmbH
way|24479457|16.7|110000|DB Energie
way|24493850|16.7|110000|DB Energie GmbH
way|24495994|16.7|110000|DB Energie
way|24595776|16.7|110000|DB Energie GmbH
way|24737448|16.7|110000|DB Energie
way|25091140|16.7|110000|DB Energie GmbH
way|25093262|16.7|110000|DB Energie
way|25341512|16.7|110000|DB Energie
way|25359156|16.7|110000|DB Energie
way|25788425|50;16.7|380000;220000;110000|Amprion;Westnetz;DB Energie GmbH
way|26332254|16.7|110000|DB Energie
way|26380777|16.7|110000|DB Energie GmbH
way|26380785|16.7|110000|DB Energie
way|26553599|16.7|110000|DB Energie GmbH
way|26847595|16.7|110000|DB Energie GmbH
way|27031634|16.7|110000|DB Energie GmbH
way|27132702|16.7|110000|DB Energie GmbH
way|27149340|16.7|110000|DB Energie GmbH
way|27156335|16.7|110000|DB Energie
way|27333615|16.7|110000|DB Energie
way|27490792|16.7|110000|DB Energie GmbH
way|27576407|16.7|110000|DB Energie
way|27692895|16.7|110000|DB Energie
way|27692899|16.7|110000|DB Energie
way|27734273|16.7|110000|DB Energie GmbH
way|27776739|16.7|15000|DB Energie
way|27776740|16.7|15000|DB Energie
way|27776778|16.7|15000|DB Energie
way|27776779|16.7|15000|DB Energie
way|27802357|16.7|110000|DB Energie
way|27916070|16.7|110000|DB Energie
way|28050441|16.7|110000|DB Energie
way|28069182|16.7|110000|DB Energie GmbH
way|28069299|16.7|15000|
way|28069351|16.7|110000|DB Energie GmbH
way|28071549|16.7|110000|DB Energie GmbH
way|28086765|16.7|110000|DB Energie GmbH
way|28086807|16.7|110000|DB Energie GmbH
